- 그렇게 보지 마,,"Then don't do that, all right?"
"모니카, 어떠니?",,"Monica, what do you think?"
감동적이지?,,-Are you welling up?
- 아니,,-No.
- 맞잖아 감동 받았잖아,,-You are. You' re welling up.
아니라니까,,-l' m not.
- 넌 고모가 되는 거야,,-You' re gonna be an aunt.
- 그만해,,"-Oh, shut up."
"안녕, 민디 나 레이첼이야",,"Hi, Mindy. Hi, it's Rachel."
"응, 잘 지내 오늘 배리를 만났어",,"Yeah, l' m fine. I saw Barry today."
"그래, 얘기 들었어 아니, 괜찮아",,"Yeah, he told me. No, it's okay."
정말 괜찮아,,"Really, it's okay."
둘이 행복했으면 좋겠어,,I hope you two are very happy. I really do.
"그리고 말야, 민디",,"And, Min, you know,"
일이 잘 돼서...,,if everything works out...
너희 둘이 결혼하고,,...and you guys get married
아기도 낳게 되면,,and have kids...
수술하기 전에 폭삭 가라앉은 코를 쏙 빼 닮게 될걸!,,... I hope they have his hairline and your nose!
유치한 거 알지만,,"That was a cheap shot,"
이러니까 속이 다 시원하다,,but I feel so much better now!
"얘들아, 안녕!",,Hi guys!
"헤이, 피비!",,"Hey, Pheebs! Hi!"
"아, 맞아. 어떻게 됐어?",,"Hey. Oh, oh, how'd it go?"
"음, 별로 안 좋아. 지하철까지 바래다 주면서",,"Um, not so good. He walked me to the subway"
우리 꼭 다시 만나야 돼요! 라고 했어.,,and said 'We should do this again!'
"이그, 저런~",,Ohh. Ouch.
"그게 뭐? ""우리 다시 만나야 돼요""",,What? He said 'we should do it again'
라고 말했으니까 잘 된 일 아니니?,,"that's good, right?"
"어, 아니지~. ""우리 다시 만나야 돼요"" 라는 말은 해석하면 ""니 앞에서 다신 옷 안 벗을거다!""라는 뜻이야.",,"Uh, no. Loosely translated 'We should do this again' means 'You will never see me naked'."
언제부터?,,Since when?
원래부터 그랬어.,,Since always.
일종의 데이트 언어라고나 할까?,,It's like dating language.
"가령 누군가 ""당신은 아니에요"" 라고 하면, 그 말은 ""바로 당신이에요"" 라는 뜻이 되는 거야.",,"Y'know, like 'It's not you' means 'It is you'."
"아니면 ""당신은 참 좋은 사람이에요""라는 말은",,Or 'You're such a nice guy' means
당신하고 사귀느니 차라리 가죽옷 입은 알콜중독자들하고 데이트하면서 그 불평불만을 당신에게 쏟아놓겠어 라는 말이야.,,I'm gonna be dating leather-wearing alcoholics and complaining about them to you'.
"저기, 아, 또 있어. ""우리 서로 다른 사람들을 만나는 게 좋겠어요"" 라는 말은 ""하하, 난 이미 만나고 있지롱!"" 하는 뜻이야.",,"Or, or, y'know, um, 'I think we should see other people' means  'Ha, ha, I already am'."
모든 사람들이 이런 걸 알고 있는 거야?,,And everybody knows this?
"그럼, 일종의 충격 방지용 쿠션인 셈이지.",,Yeah. Cushions the blow.
"그래. 마치 우리 어릴 적에 키우던 개가 죽으면, 부모님들이 무슨 농장으로 보냈다고 얘기해 주는 거 하고 똑같애.",,"Yeah, it's like when you're a kid, and your parents put your dog to sleep, and they tell you it went off to live on some farm."
"그거 참 재밌군. 근데, 우리 부모님들은 진짜로 우리 개를 어떤 농장에 보내셨어.",,"That's funny, that, no, because, uh, our parents actually did, uh, send our dog off to live on a farm."
로스. 있잖아....,,"Uh, Ross."
"왜? 이봐, 너 기억안나?",,What? Wh- hello?
코네티컷에 있다는 밀러농장!!,,The Millners' farm in Connecticut?
"정말 대단한 농장이라고 했어. 말도 있고, 또 토끼들도 쫓아다니면서........",,"The Millners, they had this unbelievable farm, they had horses, and, and rabbits that he could chase and it was- it w- ....."
"오, 불쌍한 치치!",,"Oh my God, Chi Chi!"
"그래, 이제 곧 죽을텐데 느낌이 어때?",,So how does it feel knowing you're about to die?
"이보시오, 간수. 내 고통은 5분이면 끝나겠지만, 당신은 평생동안 죄없는 사람을 죽였다는 죄책감에 시달릴 거요.",,"Warden, in five minutes my pain will be over. But you'll have to live with the knowledge that you sent an honest man to die."
"야, 실감난다.",,"Hey, that was really good!"
고마워! 계속 해 보자.,,Thanks! Let's keep going.
"좋아. ""그래, 나한테 원하는 게 뭔가, 데이먼?""",,"Okay. ""So. Whaddya want from me, Damone, huh?"""
난 단지 내 감방으로 돌아갔으면 하오.		I just wanna go back to my cell.,,
"거기서는 담배를 피울 수 있거든.""",,"Cause in my cell, I can smoke."""
여기서 피우게.,,Smoke away.
데이먼이 왜 자기 감방에 가서 혼자 담배 피려는지 알겠군.,,I think this is probably why Damone smokes in his cell alone.
뭐가? / 손에 힘 좀 빼!,,What? / Relax your hand!
"너무 많이 말고! / 워, 이런!",,Not so much! / Whoah!
헤이! / 헤이!,,Hey! / Hey!
좋아. 이제 한 모금 피워 봐.,,"Alright, now try taking a puff."
"됐네, 이 사람아. 그거 이리 줘 봐.",,Alright.. okay. No. Give it to me.
"안 돼지, 안 돼. 너한테 담배를 줄 수는 없지.",,"No no no, I am not giving you a cigarette."
괜찮으니까 이리 줘 봐.,,"It's fine, it's fine. Look,"
"너 이 배역 딸 거야, 말 거야?",,"do you wanna get this part, or not? Here."
이걸 담배라고 생각하지마. 원래부터 있었던 손의 일부분이라고 여기라구.,,Don't think of it as a cigarette. Think of it as the thing that's been missing from your hand.
이걸 잡고 있으면 마음이 편안해지고 모든게 완벽해지는 거지.,,"When you're holding it, you feel right. You feel complete."
"피고 싶지? / 아니, 별로.",,"Y'miss it? / Nah, not so much."
"자, 이제 담배를 피워 보자.",,"Alright, now we smoke."
"와, .... 죽여주는구만.",,Oh.. my.. God.
"아니, 아니야. 남자들 엄지손가락 끝에서 검지손가락 끝까지의 길이가 똑같다던데.",,"No, no, no. They say it's the same as the distance from the tip of a guy's thumb to the tip of his index finger."
말도 안 돼!,,That's ridiculous!
엄지손가락 두 개로 하면 안 돼?,,Can I use.. either thumb?
좋아. 아무도 말하면 안 돼!,,"Alright, don't tell me, don't tell me!"
"조이는 무카페인 카푸치노, 블랙 커피, ....그리고....여기 아이스 티.",,Decaf cappucino for Joey.. Coffee black.. Late.. And an iced tea.
나 이제 정말 잘 하지 않니!,,I'm getting pretty good at this!
"/ 그래, 그래. 정말 끝내준다.",,"/ Yeah. Yeah, excellent."
내가 누군데!,,Good for me!
"너 괜찮니, 피비?",,"Y'okay, Phoebe?"
"응, 아니, 그냥, 그게,...은행 때문이야!",,"Yeah- no- I'm just- it's, I haven't worked- It's my bank."
은행이 뭘 어쨌길래?,,What did they do to you?
"별거 아니야. 그냥, 내가 오늘 아침 우편물을 받아보니까 은행에서 이번 달 그게 와 있더라구 계좌원장!!!!",,"It's nothing, it's just- Okay. I'm going through my mail, and I open up their monthly, you know, STATEMENT- Easy."
근데 내 계좌에 모르는 돈이 $500 나 들어있는 거 있지.,,and there's five hundred extra dollars in my account.
"아, 악마가 또 유혹하기 시작하는군....",,"Oh, Satan's minions at work again..."
"그래, 나 지금 은행에 가서",,"Yes, 'cause now I have to go down there,"
단단히 따져볼 작정이야.,,and deal with them.
뭔 소리 하는 거야? 그냥 가져!,,What are you talking about? Keep it!
내 돈이 아니잖아! 내가 번 돈이 아니라구!,,"It's not mine, I didn't earn it,"
만약 내가 가지면 도둑질이나 마찬가지야.,,"if I kept it, it would be like stealing."
그치만 그 돈을 그냥 써버린다면,,"Yeah, but if you spent it,"
쇼핑이나 마찬가지가 아닐까?,,it would be like shopping!
"좋아, 좋아. 가령 내가 그 돈으로 멋진 구두 한 벌을 샀다고 하자.",,"Okay. Okay, let's say I bought a really great pair of shoes."
"내가 그 구두를 신고 걸을 때마다 무슨 소리가 들릴 거 같으니? ""남의 돈, 남의 돈, 남의 돈""",,"Do you know what I'd hear, with every step I took? 'Not-mine. Not-mine. Not-mine.'"
"내가 기뻐서 깡총깡총 뛰어가더라도 ""나, 남의 돈, 나, 남의 돈, 나, 남의 돈""",,"And even if I was happy, okay, and, and skipping-'Not-not-mine, not-not-mine, not-not-mine'"
"그래, 알았어. 네 말이 맞아.",,We're with you. We got it.
아무래도 나 이 돈 못 쓸 것 같아.,,Okay. I'd- just- I'd never be able to enjoy it.
평생 빚진 기분이 들 거야.,,It would be like this giant karmic debt.
"챈들러, 너 지금 뭐하는 거야?",,"Hei, what are you doing?"
"야, 너 뭐해?",,Hey. Whaddya doing?
이런!,,"Oh! Oh, God!"
너 뭐하는 거야?,,What is this?!
"그래, 나 담배 피고 있다. 담배 피고 있다구.",,"I'm smoking. I'm smoking, I'm smoking."
너 어쩜 이럴 수가 있니?,,"Oh, I can't believe you!"
3년 동안 그렇게 잘 참았으면서!,,"You've been so good, for three years!"
그래서 이렇게 상주는 거야.,,And this- is my reward!
"잠깐만, 너 지난 번 담배 끊을 때 얼마나 고생했는지 기억 안나?",,"Hold on a second, alright? Just think about what you went through the last time you quit."
"그래, 알아. 그래서 이번에는 안 끊을 거야.",,"Okay, so this time I won't quit!"
"으이구, 어서 꺼!",,Ohhh! Put it out!
"알았다, 알았어. 끄면 될 거 아냐. 지금 끄잖아.",,"All right! I'm putting it out, I'm putting it out."
"오, 안 돼! 이제 못 마시게 됐잖아!",,"Oh, no! I- I can't drink this now!"
"자, 이제 나는 옷갈아입으러 가야겠다. 데이트 약속이 있거든.",,"Alright. I'm gonna go change, I've got a date."
또 알란 만나는 거야? 잘 돼 가?,,This Alan again? How's it goin'?
아주 잘 돼 가. 사람이 참 좋고 재밌어.,,"S'going pretty good, y'know? It's nice, and, we're having fun."
우리는 언제쯤 그 사람 보게 되는 거야?,,So when do we get to meet the guy?
가만 있어 봐. 오늘이 월요일이니까… 안 보여 줄래.,,"Let's see, today's Monday... Never."
"그런 게 어딨어, 왜 안 돼! 절대 안 돼.",,"Oh, come on! Come on!"
너희들이 스티브한테 어떻게 했는데!,,/ No. Not after what happened with Steve.
무슨 소리 하는 거야?,,What are you talking about?
우리가 얼마나 슈티브를 좋아했는데! 쉑시한 슈티브! 미안해용.,,We love Schhteve! Schhteve was schhexy! Sorry.
이것들 봐. 난 지금 그 사람에 대해 어떤 감정인지도 확실치 않다구. 시간을 좀 줘.,,"Look, I don't even know how I feel about him yet. Just give me a chance to figure that out."
"그럼, 그 때 되면 보여 줄 거니?",,"Well, then can we meet him?"
아니. 미얀~,,Nope. Schhorry.
"제 말은, 왜 제가 걔들한테 알란을 보여줘야 되냐구요?",,"I mean, why should I let them meet him?"
"어쩌다 남자 하나 집에 데려오기만 하면, 5분도 채 안 돼서 그 사람을 집단으로 씹고 있다니까요.",,"I mean, I bring a guy home, and within five minutes they're all over him."
"걔들은, ..... 꼭 코요테 떼들 같아요.",,"I mean, they're like- coyotes,"
무리 중에 가장 약한 소를 집중공격하잖아요.,,picking off the weak members of the herd.
그런 나쁜 소들보다 더 한 것도 많이 겪어 본 인생선배로서,,"Listen. As someone who's seen more than her fair share of bad beef,"
한 마디 해줄까? 그건 나쁜 일이 아니야.,,I'll tell you: that is not such a terrible thing.
그 친구들도 다 너를 위해서 그러는 거라구.,,"I mean, they're your friends, they're just looking out after you."
저도 알아요. 그치만 단 한 번이라도,,"I know. I just wish that once,"
제 친구들이 모두 마음에 들어하는 남자를 사귀어 봤으면 해서요.,,I'd bring a guy home that they actually liked.
"글쎄다, 친구들한테 보여주지도 않으면서 그런 일이 일어날 확률은 거의 없지.",,"Well, you do realise the odds of that happening are a little slimmer if they never get to meet the guy.."
"이제 그만 좀 해라, 로스.",,"Let it go, Ross."
"임마, 넌 치치를 몰라서 그래.",,"Yeah, well, you didn't know Chi Chi."
모두 약속하는 거지?,,Do you all promise?
"/ 그럼, 약속할게! 잘 대해 줄게.",,/ Yeah! We promise! We'll be good!
챈들러? 너도 약속하는 거지?,,Chandler? Do you promise to be good?
"넌 들어와도 되는데, 끝에 필터 달린 니 친구는 못 들어와!",,"You can come in, but your filter-tipped little buddy has to stay outside!"
"안녕, 피비.",,"Hey, Pheebs."
부페 양에게.,,Dear Ms. Buffay.
저희 실수를 지적해 주셔서 감사드립니다.,,Thank you for calling attention to our error.
귀하의 계좌에 $500 을 추가 입금해 드렸습니다.,,We have credited your account with five hundred dollars.
불편함을 드려 죄송하다는 말씀과 아울러 이 축구공 전화기를 받아주시길 바랍니다.',,"We're sorry for the inconvenience, and hope you'll accept this football phone... as our free gift.'"
"얘들아, 이게 말이나 되니? 난 이제",,Do you believe this?! Now I have
천 달러에다가 축구공 전화기까지 생겼어!,,"a thousand dollars, and a football phone!"
도대체 어디 은행이야?,,What bank is this?
"얘들아, 그 사람이야. 누구세요?",,Hey. It's him. Who is it?
/ 알란이에요.,,/ It's Alan.
챈들러! 그 남자 왔어!,,Chandler! He's here!
이제 정말 잘 해 줘야 돼. 제발. 너희들,,"Okay, please be good, please."
모두가 날 얼마나 좋아하는 지를 생각해 줘.,,Just remember how much you all like me.
"안녕하세요, 알란. 얘들은 제 친구들이고요.",,"Hi. Alan, this is everybody."
"얘들아, 이쪽은 알란이라고 해.",,"Everybody, this is Alan."
안녕하세요.,,Hi.
"안녕, 알란!",,"Hi, Alan."
정말 말쓤 많이 들었쓥니다.,,I've heard schho much about all you guyschh!
고마워요. 내일 전화할게요.,,Thanks. I'll call you tomorrow.
"자, 이제 집단 알란 씹기를 시작해 볼까?",,"Okay. Okay, let's let the Alan-bashing begin."
"누가 제일 먼저 말해볼래, 응?",,"Who's gonna take the first shot, hmm?"
어서 해 보라니까!,,C'mon!
"..... 내가 먼저 하지. 우선 사람이 말할 때 너무 떽떽거리면서,..... 아, 진짜 못하겠다.",,"...I'll go. Let's start with the way he kept picking at- no, I'm sorry, I can't do this,"
미안해. 우리 그 사람 정말 마음에 들었거든.,,can't do this. We loved him.
진짜야! 알란 캡이더라!,,Loved him! Yeah! He's great!
잠깐만! 내가 사귀고 있는 남자 얘기 하는 거 맞아?,,Wait a minute! We're talking about someone that I'm going out with?
그래!,,Yeah!
다들 알고 있었지......?,,And did you notice...?
응.,,Yeah.
진짜 좋았던 게 뭔지 알아?,,Know what was great?
바로 삐딱하게 웃을 때의 모습이었어.,,The way his smile was kinda crooked.
"그래, 그래! 신발 속에 사는 사람처럼!",,"Yes, yes! Like the man in the shoe!"
..... 신발이라니?,,...What shoe?
어릴 적 동요 말이야. '삐딱하게 웃는 삐딱한 사람이 살았네. 신발 속에서 한 동안 살았다네',,"From the nursery rhyme. 'There was a crooked man, Who had a crooked smile, Who lived in a shoe, For a... while...'"
어쨌든 내가 보기에 알란은 앞으로 니가 만날 모든 남자들에 대한 평가기준이 될 거야.,,...So I think Alan will become the yardstick against which all future boyfriends will be measured.
앞으로 만날 남자들이라니?,,What future boyfriends?
"아니, 아니야. 내 생각엔 알란보다 더 좋은 남자는 없을 거 같아. / 정말이야?",,"Nono, I th- I think this could be, y'know, it. / Really!"
"그럼, 그럼. 나 같으면 데이빗 핫셀호프를 닮은 인상만 가지고도 결혼하겠다.",,"Oh, yeah. I'd marry him just for his David Hasselhof impression alone."
"아마 파티에서 만나면 이렇게 할거야, 그치?",,"You know I'm gonna be doing that at parties, right?"
알란의 어떤 점이 제일 좋았는지 알아?,,"You know what I like most about him, though?"
뭐였는데?,,What?
내 자신을 돌아볼 수 있게끔 만드는 거야.,,The way he makes me feel about myself.
그래......,,Yeah...
안녕... 게임은 어떻게 됐어?,,Hi.. how was the game?
그게......,,Well..
이겼어!!,,WE WON!! Thank you! Yes!
대단한데! 근데 어떻게 그런 기적이 가능했지?,,Fantastic! I have one question: How is that possible?
알란 덕분이야.,,Alan.
정말 끝내줬다니까.,,He was unbelievable.
"그는 마치, 어, 그러니까, 만화에 나오는 벅스 버니 같이 종횡무진이었어.",,"He was like that-that-that Bugs Bunny cartoon where Bugs is playing all the positions,"
"1루에도 알란, 2루에도 알란, 3루에도.....",,"it was first base-Alan, second base-Alan, third base-…"
그가 우리를 한 팀으로 이끌어 준 거야.,,"I mean, it-it was like, it was like he made us into a team."
에헴. 우리는 그 놈들한테 소프트 볼의 진수를 선사하고 왔지.,,"Yep, we sure showed those Hassidic jewellers a thing or two about softball.."
"질문이 하나 있는데 말야,",,Can I ask you guys a question?
너희들 혹시 알란을 너무...어쩔때는...,,D'you ever think that Alan is maybe.. sometimes..
뭐가? / 잘 모르겠어...,,What?
잘 모르겠어…,,"...I dunno,"
알란을 약간 과대평가하는...,,", a little too Alan?"
"글쎄, 아닌데. 그건 말도 안 돼.",,"Well, no. That's impossible."
알란을 과대평가한다는 건 있을 수 없어.,,You can never be too Alan.
"그래, 그건 알란의 타고난 성품이고,",,"Yeah, it's his, uh, innate Alan-ness"
그래서 우리가 그를 사랑하는 거지.,,that-that-that we adore.
나도 알란처럼 되어 봤으면 좋을 텐데..,,I personally could have a gallon of Alan.
"안녕, 리지.",,"Hey, Lizzie."
"안녕, 싸이코 걸.",,"Hey, Weird Girl."
아줌마 드릴려고 알파벳 수프 가져왔어요.,,I brought you alphabet soup.
/ 모음은 다 뺀 거지?,,/ Did you pick out the vowels?
네. 하지만 Y 몇개는 남겨놨어요.,,Yes. But I left in the Ys.
"잘 아시겠지만, 가끔 Y는......,",,"Cause, y'know, ""sometimes y""."
"어, 또 드릴 게 있는데.",,"Uh, I also have something else for you."
크래커?,,Saltines?
"아니요, 그거 말고 천 달러랑 축구공 전화기 가지실래요?",,"No, but would you like a thousand dollars and a football phone?"
"뭐? 세상에, 이거 진짜 돈이잖아.",,"What? Oh my God, there's really money in here."
/ 그럼요.,,/ I know.
"이봐, 싸이코 걸. 왜 이러는 거야?",,"Weird Girl, what are you doing?"
"아니에요, 그냥 가지세요. 전 필요없으니까요.",,"No, I want you to have it. I don't want it."
"아니, 아니지. 난, 나도 너한테 뭘 좀 줘야지.",,"No, no, I ha-I have to give you something."
"어, 됐어요. 괜찮아요.",,"Oh, that's fine, no."
알미늄 호일로 만든 모자 가질래?,,Would you like my tin-foil hat?
안 돼요. 아줌마한테 꼭 필요한 거잖아요. 고맙지만 사양할게요.,,"No. 'Cause you need that. No, it's okay, thanks."
"제발, 나도 뭘 좀 줄 수 있으면 좋겠어.",,"Please, let me do something."
"좋아요, 그럼. 캔음료 하나만 사 주세요. 됐죠?",,"Okay, alright, you buy me a soda, and then we're even. Okay?"
좋아. / 좋아요.,,Okay. / Okay.
잔 돈은 가져. 비스켓은 정말 안 사줘도 돼?,,Keep the change. Sure you don't wanna pretzel?
"예, 됐어요.",,"No, I'm fine."
잘 가.,,See ya.
허!,,Huh!
엄지 손가락?!!,,A thumb?!
으웩!,,/ Eww!
그렇다니까! 마시려고 보니까 그 안에 둥둥 떠 있더라구. 꼭 히치하이크 하는 것 처럼.,,"I know! I know, I opened it up and there it was, just floating in there, like this tiny little hitch-hiker!"
그거 혹시 다섯 손가락 다 모으면 상주는 경품행사 같은 게 아닐까?,,"Well, maybe it's a contest, y'know? Like, collect all five?"
누구 한 번 볼 사람?,,"Does, um, anyone wanna see?"
/ 싫어!!!!,,/ Nooo!
"야, 임마. 하지마. 담배불 꺼!",,"Oh, hey, don't do that! Cut it out!"
/ 엄지 손가락보다 더 싫다.,,/ It's worse than the thumb!
"야, 이건 정말 불공평해!",,"Hey, this is so unfair!"
/ 뭐가 불공평하다는 거야?,,"/ Oh, why is it unfair?"
"그래, 나도 흠 있어! 큰 흉이지!",,So I have a flaw! Big deal!
그럼 조이가 맨날 손가락 관절 꺾는 소리는 안 거슬려?,,Like Joey's constant knuckle-cracking isn't annoying?
그리고 로스가 단어 하나하나에 유난히 오버해서발음하는 건 어떻구?,,"And Ross, with his over-pronouncing every single word?"
모니카는 웃을 때마다 코고는 소리를 내잖아?,,"And Monica, with that snort when she laughs?"
내 말은. 그건 다 뭐냔 말이야!,,"I mean, what the hell is that thing?"
"나는 그딴 거 다 참고 아무 말도 안 했는데,",,"I accept all those flaws,"
왜 너희들은 나만 갖고 그래?,,why can't you accept me for this?
내가 손가락 꺾는 소리가 그렇게 듣기 싫으니?,,Does the knuckle-cracking bother everybody?
"글쎄, 썩 좋진 않지.",,"Well, I-I could live without it."
"그럼, 그 소리내는 게 피비가 자기 머리카락 씹는 거 만큼 거슬린단 얘기야?",,"Well, is it, like, a little annoying,  or is it like when Phoebe chews her hair?"
피비 조이 말에 신경쓰지마.,,"Oh, now, don't listen to him, Pheebs,"
"내가 보기엔 귀엽기만 한데, 뭘.",,I think it's endearing.
"아하, ""그으래, 저엉말?""",,"Oh, ""you do, do you""?"
"야, 발음 정확하게 하는 게 뭐가 나쁘다는 거야?",,"You know, there's nothing wrong with speaking correctly."
저엉말 나쁠 것은 없쮜,,Indeed there isn't...
나 일하러 가야겠다.,,I should really get back to work.
"그래, 주문한 거나 제대로 갖다 주려면 열심히 해야지.",,"Yeah, 'cause otherwise someone might get what they actually ordered."
"오호라, 머리카락을 뱉더니만, 말이 막 나오네.",,"Ohh-ho-hooohhh. The hair comes out, and the gloves come on."
친구들이 모두 다 마음에 들어하는 그런 남자 사귀어 보신 적 있으세요?,,Did you ever go out with a guy your friends all really like?
아니.,,No.
그렇군요. 제가 지금 사귀는 남자는 그런데요.,,"Okay.. Well, I'm going out with a guy my friends all really like."
"어, 잠깐, 전에 말했던 코요테 떼들 얘기야?",,Waitwait.. we talking about the coyotes here?
".... 그럼, 소가 살아남았구만.",,"All right, a cow got through!"
"믿어지세요? 제 친구들은 그에게서 그 뭐시기를 느낀다는 데, 저는 그 뭐시기가 안 느껴지니 말예요.",,"Can you believe it? ...Y'know what? I just don't feel the thing. I mean, they feel the thing, I don't feel the thing."
"얘, 남자의 그 뭐시기는 항상 느낄 수 있어야 되는데.",,Honey.. you should always feel the thing.
"모니카, 정 그 남자에 대한 감정이 그렇다면 그만 차 버려.",,"Listen, if that's how you feel about the guy, Monica, dump him!"
그래야겠어요... 무척 힘들겠지만.,,I know.. it's gonna be really hard.
"그 남자도 다 큰 어른일텐데, 뭘. 잘 받아들일 거야.",,"Well, he's a big boy, he'll get over it."
"아니요, 그 사람은 괜찮은데,",,"No, he'll be fine."
제 다섯 친구들이 걱정돼서 그래요.,,It's the other five I'm worried about.
너 몸 생각은 조금이라도 하는 거야?,,Do you have any respect for your body?
너 자신한테 지금 스스로 무슨 짓을 하는 지나 알아?,,Don't you realise what you're-you're doing to yourself?
"이봐, 친구들. 나도 다 알아.",,"Hey, y'know, I have had it with you guys"
"폐암, 폐기종, 심장질환....",,and your cancer and your emphysema and your heart disease.
근데 아무리 그래도 담배맛은 너무 기막히거든. 니들도 알잖아.,,"The bottom line is, smoking is cool, and you know it."
챈들러? 알란 전화야.,,"Chandler? It's Alan,"
너한테 할 말이 있대.,,he wants to speak to you.
정-말? 알란이?,,Really? He does?
"안녕, 친구, 어쩐 일이죠!",,"Hey, buddy, what's up!"
"오, 모니카가 말했군요.",,"Oh, she told you about that, huh."
"허, 그게, 요새 다시 피워요.",,"Well, yeah, I have one now and then."
"글쎄요, 제 생각엔 별로",,"Well, yeah, now."
...... 그야 그렇죠......,,"Well, it's not that big- ..well, that's true,.."
"와 누구도 나한테 이런 식으로 얘기해 준 사람은 없었어요. 그래요, 고마워요!",,"Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!"
와! 알란 정말 죽인다.,,"God, he's good."
알란이 여자면 얼마나 좋을까...,,If only he were a woman.
/ 그러게.,,/ Yeah.
쳇!! 저 양말 인형 좀 봐! 정말 지겹지도 않나? 저렇게 30년동안 한 양말을 손에 끼고 있으면 양말도 말을 하겠네.,,"Ooh, Lambchop. How old is that sock? If I had a sock on my hand for thirty years it'd be talking too."
이제 슬슬 니코틴 파스 갈아붙일 때가 된 거 같다.,,Okay. I think it's time to change somebody's nicotine patch.
"얘들아, 조이는 어딨어?",,Hey. Where's Joey?
조이가 나한테 말도 안 하고 하나 남은 내 껌을 먹어버리길래 내가 죽였어.,,"Joey ate my last stick of gum, so I killed him."
나 잘못한 거니?,,Do you think that was wrong?
자기 집에 있을 거야.,,I think he's across the hall.
/ 고마워.,,/ Thanks.
됐다.,,There y'go.
"우, 이제 좀 살맛나는데 그래.",,"Ooh, I'm alive with pleasure now."
"피비, 하나 남은 니코틴 파스 가질래?",,"Hey Pheebs, you gonna have the rest of that Pop-Tart?.."
......피비?,,Pheebs?
누구 하나 남은 니코틴 파스 가질 사람?,,Does anyone want the rest of this Pop-Tart?
"아, 내가 가질게.",,"Hey, I might!"
"미안해..... 있잖아, 그 캔음료 회사에서 손가락때문에 미안하다고 7천달러나 줬거든.",,"Sorry. ..Y'know, those stupid soda people gave me seven thousand dollars for the thumb."
"농담이겠지? 오, 세상에.",,You're kidding. Oh my God.
그리고 갔다가 여기 오는 길에 껌을 밟았어,,"And on my way over here, I stepped in gum."
....... 도대체 어떻게 생겨먹은 세상이야?,,...What is up with the universe?!
무슨 일인데 그래?,,What's going on?
별 일 아니야.,,Nothing.
그냥 다 같이 모여 있으면 좋잖아.,,I just think it's nice when we're all here together.
전부 속옷만 입고 모이면 더 좋겠지....,,Even nicer when everyone gets to wear their underwear..
"어, 조이.....",,"Uh, Joey.."
"/ 오, 이런!",,"/ Oh, God!"
"자, 이제.",,Okay..
/ 야! 재밌는데 왜 꺼!,,/ Oh! That was Lambchop!
"얘들아, 할 말이 있어서 그래.",,"Please, guys, we have to talk."
"어, 잠깐, 나 어디선가 이런적 있었던 거 같애",,"Wait, wait, I'm getting a déjà vu"
"....... 에이, 아니구나.",,"...no, I'm not."
좋아. 나 할 말이 있거든.,,"Alright, we have to talk."
"아, 바로 이거야!",,There it is!
"저, 알란에 관한 얘기야.",,Okay. It's-it's about Alan.
"너희들한테 꼭 알려줄 것이 있는데,",,There's something that you should know.
"어, 정말 이렇게 말하는 게 참 쉽진 않지만",,"I mean, there's really no easy way to say this.."
나 알란하고 헤어지기로 했어.,,uh.. I've decided to break up with Alan.
너 다른 사람 생긴 거야?,,Is there somebody else?
"아니, 아니, 아니.... 저, 단지..... 모든 건 다 변하잖아. 사람도 변하구.",,"No, nononono.. it's just.. things change. People change."
우리는 그대론데.......,,We didn't change..
"그래서, 정말 끝내겠다는 거야? 그냥 이렇게?",,So that's it? It's over? Just like that?
"우린...... 우린 서로를 툭 터놓고, 정말 서로를 아껴주었는데, 나, 난 …",,"You know.. you let your guard down, you start to really care about someone, and I just- I-"
"얘들아, 나 그냥 안 그런 척 할 수도 있었는데",,"Look, I- I could go on pretending-"
됐어!,,Okay!
"근데 그런 건 나한테도 안 좋고, 알란에게도 안 좋을 거야. 너희들한테도 안 좋고.",,"but that wouldn't be fair to me, it wouldn't be fair to Alan- It wouldn't be fair to you!"
"누가, -누가 좋은 거 달라고 했니? 난 그냥 예전처럼, 원래대로 돌아갔으면 할 뿐이란 말야.",,"Who-who wants fair? Y'know, I just want things back. Y'know, the way they were."
미안해....,,I'm sorry..
"/ 햐~, 미안하댄다. 기분 째지는데.",,"/ Oh, she's sorry! I feel better!"
"정말 이럴 수는 없어! 난, 난, 이번 명절에 가족들한테 알란을 소개하려고 했었단 말이야.",,"I just can't believe this! I mean, with the holidays coming up- I wanted him to meet my family-"
또 좋은 사람 만날 거야.,,I'll meet somone else.
알란같이 좋은 사람이 또 있겠지.,,There'll be other Alans.
잘도 있겠다!,,"Oh, yeah! Right!"
너희들 괜찮겠지?,,Are you guys gonna be okay?
"그래, 괜찮아 지겠지.",,"Hey hey, we'll be fine."
시간만 좀 지나면 잊혀질 거야.,,We're just gonna need a little time.
이해할 수 있어.,,I understand.
이런.,,Wow.
"저, 정말 미안해요.",,"I'm, I'm really sorry."
"예, 저도 미안해요.",,"No, I'm sorry too."
하지만 이제 좀 안심이 되네요.,,"But, I gotta tell you, I am a little relieved."
안심이 되다니요?,,Relieved?
"예, 그게, 당신하고는 참 좋았는데.....",,"Yeah, well, I had a great time with you."
당신 친구들을 견딜 수가 없었거든요.,,I just can't stand your friends.
센트럴 파크에 놀러가서 보트 빌려 타던 거 생각나? ....참 재밌었지.,,Remember when we went to Central Park and rented boats?.. That was fun.
